"","sub","rotation","imagename","match","imgID","movable","block","correct"
"449",10,120,"076_Tisch_Holztisch","match",76,"0",1,1
"450",2,0,"076_Tisch_Holztisch","mismatch",76,"0",1,1
"451",3,120,"076_Tisch_Holztisch","mismatch",76,"0",1,1
"452",9,120,"076_Tisch_Holztisch","mismatch",76,"0",1,1
"453",1,180,"076_Tisch_Holztisch","mismatch",76,"0",1,1
"454",6,240,"076_Tisch_Holztisch","mismatch",76,"0",1,1
"455",7,300,"076_Tisch_Holztisch","mismatch",76,"0",1,1
"456",12,300,"076_Tisch_Holztisch","mismatch",76,"0",1,1
"457",8,60,"077_Tisch_Rundtisch","match",77,"0",1,1
"458",9,240,"077_Tisch_Rundtisch","match",77,"0",1,1
"459",5,300,"077_Tisch_Rundtisch","match",77,"0",1,1
"460",12,300,"077_Tisch_Rundtisch","match",77,"0",1,1
"461",7,0,"077_Tisch_Rundtisch","mismatch",77,"0",1,1
"462",11,0,"077_Tisch_Rundtisch","mismatch",77,"0",1,1
"463",1,60,"077_Tisch_Rundtisch","mismatch",77,"0",1,1
"464",10,60,"077_Tisch_Rundtisch","mismatch",77,"0",1,1
"465",2,120,"077_Tisch_Rundtisch","mismatch",77,"0",1,1
"466",6,120,"077_Tisch_Rundtisch","mismatch",77,"0",1,1
"467",4,180,"077_Tisch_Rundtisch","mismatch",77,"0",1,1
"468",3,240,"077_Tisch_Rundtisch","mismatch",77,"0",1,1
"469",11,0,"078_Tisch_Sofatisch","match",78,"0",1,1
"470",1,60,"078_Tisch_Sofatisch","match",78,"0",1,0
"471",7,180,"078_Tisch_Sofatisch","match",78,"0",1,1
"472",3,240,"078_Tisch_Sofatisch","match",78,"0",1,1
"473",4,240,"078_Tisch_Sofatisch","match",78,"0",1,1
"474",10,240,"078_Tisch_Sofatisch","match",78,"0",1,1
"475",5,300,"078_Tisch_Sofatisch","match",78,"0",1,1
"476",8,180,"078_Tisch_Sofatisch","mismatch",78,"0",1,1
"477",6,240,"078_Tisch_Sofatisch","mismatch",78,"0",1,0
"478",2,300,"078_Tisch_Sofatisch","mismatch",78,"0",1,1
"479",9,300,"078_Tisch_Sofatisch","mismatch",78,"0",1,1
"480",12,300,"078_Tisch_Sofatisch","mismatch",78,"0",1,1
"481",6,0,"079_Tisch_Schreibtisch","match",79,"0",1,1
"482",7,0,"079_Tisch_Schreibtisch","match",79,"0",1,1
"483",11,0,"079_Tisch_Schreibtisch","match",79,"0",1,0
"484",9,60,"079_Tisch_Schreibtisch","match",79,"0",1,1
"485",12,60,"079_Tisch_Schreibtisch","match",79,"0",1,0
"486",1,120,"079_Tisch_Schreibtisch","match",79,"0",1,1
"487",5,240,"079_Tisch_Schreibtisch","match",79,"0",1,0
"488",2,120,"079_Tisch_Schreibtisch","mismatch",79,"0",1,1
"489",4,120,"079_Tisch_Schreibtisch","mismatch",79,"0",1,1
"490",3,180,"079_Tisch_Schreibtisch","mismatch",79,"0",1,1
"491",10,180,"079_Tisch_Schreibtisch","mismatch",79,"0",1,1
"492",8,300,"079_Tisch_Schreibtisch","mismatch",79,"0",1,1
"493",2,0,"082_Uhr_Wanduhr","match",82,"0",1,1
"494",3,0,"082_Uhr_Wanduhr","match",82,"0",1,1
"495",9,0,"082_Uhr_Wanduhr","match",82,"0",1,1
"496",11,0,"082_Uhr_Wanduhr","match",82,"0",1,1
"497",5,60,"082_Uhr_Wanduhr","match",82,"0",1,1
"498",7,180,"082_Uhr_Wanduhr","match",82,"0",1,0
"499",8,240,"082_Uhr_Wanduhr","match",82,"0",1,0
"500",4,0,"082_Uhr_Wanduhr","mismatch",82,"0",1,1
"501",6,0,"082_Uhr_Wanduhr","mismatch",82,"0",1,1
"502",10,60,"082_Uhr_Wanduhr","mismatch",82,"0",1,1
"503",1,180,"082_Uhr_Wanduhr","mismatch",82,"0",1,1
"504",12,240,"082_Uhr_Wanduhr","mismatch",82,"0",1,1
"505",6,180,"083_Ventilator_Standventilator","match",83,"0",1,1
"506",3,240,"083_Ventilator_Standventilator","match",83,"0",1,1
"507",4,0,"083_Ventilator_Standventilator","mismatch",83,"0",1,0
"508",7,0,"083_Ventilator_Standventilator","mismatch",83,"0",1,1
"509",12,0,"083_Ventilator_Standventilator","mismatch",83,"0",1,1
"510",5,60,"083_Ventilator_Standventilator","mismatch",83,"0",1,0
"511",10,60,"083_Ventilator_Standventilator","mismatch",83,"0",1,1
"512",1,120,"083_Ventilator_Standventilator","mismatch",83,"0",1,1
"513",8,180,"083_Ventilator_Standventilator","mismatch",83,"0",1,1
"514",9,180,"083_Ventilator_Standventilator","mismatch",83,"0",1,1
"515",11,240,"083_Ventilator_Standventilator","mismatch",83,"0",1,1
"516",2,300,"083_Ventilator_Standventilator","mismatch",83,"0",1,1
"517",6,0,"085_Auto_Pickuptruck","match",85,"0",1,1
"518",2,120,"085_Auto_Pickuptruck","match",85,"0",1,1
"519",10,120,"085_Auto_Pickuptruck","match",85,"0",1,1
"520",12,120,"085_Auto_Pickuptruck","match",85,"0",1,1
"521",8,180,"085_Auto_Pickuptruck","match",85,"0",1,1
"522",9,180,"085_Auto_Pickuptruck","match",85,"0",1,1
"523",1,0,"085_Auto_Pickuptruck","mismatch",85,"0",1,1
"524",11,0,"085_Auto_Pickuptruck","mismatch",85,"0",1,1
"525",3,60,"085_Auto_Pickuptruck","mismatch",85,"0",1,1
"526",4,60,"085_Auto_Pickuptruck","mismatch",85,"0",1,1
"527",5,60,"085_Auto_Pickuptruck","mismatch",85,"0",1,1
"528",7,180,"085_Auto_Pickuptruck","mismatch",85,"0",1,1
"529",6,180,"086_Auto_Polizeiauto","match",86,"0",1,1
"530",9,180,"086_Auto_Polizeiauto","match",86,"0",1,1
"531",4,0,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"532",11,0,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"533",12,0,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"534",1,120,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"535",7,120,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"536",8,120,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"537",2,180,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"538",5,180,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"539",3,240,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"540",10,300,"086_Auto_Polizeiauto","mismatch",86,"0",1,1
"541",10,0,"087_Auto_Panzer","match",87,"0",1,0
"542",3,60,"087_Auto_Panzer","match",87,"0",1,0
"543",1,120,"087_Auto_Panzer","match",87,"0",1,1
"544",2,180,"087_Auto_Panzer","match",87,"0",1,1
"545",9,300,"087_Auto_Panzer","match",87,"0",1,1
"546",11,300,"087_Auto_Panzer","match",87,"0",1,1
"547",7,0,"087_Auto_Panzer","mismatch",87,"0",1,1
"548",8,60,"087_Auto_Panzer","mismatch",87,"0",1,1
"549",6,180,"087_Auto_Panzer","mismatch",87,"0",1,1
"550",5,240,"087_Auto_Panzer","mismatch",87,"0",1,1
"551",4,300,"087_Auto_Panzer","mismatch",87,"0",1,1
"552",12,300,"087_Auto_Panzer","mismatch",87,"0",1,1
"553",9,0,"088_Flugzeug_Kampfflieger","match",88,"0",1,1
"554",10,120,"088_Flugzeug_Kampfflieger","match",88,"0",1,1
"555",2,300,"088_Flugzeug_Kampfflieger","match",88,"0",1,1
"556",1,60,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,1
"557",11,60,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,1
"558",12,60,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,1
"559",4,120,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,1
"560",5,120,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,1
"561",6,240,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,1
"562",8,240,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,1
"563",3,300,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,0
"564",7,300,"088_Flugzeug_Kampfflieger","mismatch",88,"0",1,1
"565",12,0,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",1,1
"566",2,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",1,1
"567",3,120,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",1,1
"568",10,180,"090_Flugzeug_Zweiteweltkriegsflieger","match",90,"0",1,1
"569",11,60,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",1,1
"570",6,120,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",1,1
"571",7,120,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",1,1
"572",9,120,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",1,1
"573",1,240,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",1,1
"574",4,300,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",1,1
"575",5,300,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",1,1
"576",8,300,"090_Flugzeug_Zweiteweltkriegsflieger","mismatch",90,"0",1,1
"577",9,60,"091_Flugzeug_Segelflieger","match",91,"0",1,1
"578",11,60,"091_Flugzeug_Segelflieger","match",91,"0",1,1
"579",1,120,"091_Flugzeug_Segelflieger","match",91,"0",1,1
"580",3,120,"091_Flugzeug_Segelflieger","match",91,"0",1,1
"581",5,120,"091_Flugzeug_Segelflieger","match",91,"0",1,1
"582",6,180,"091_Flugzeug_Segelflieger","match",91,"0",1,1
"583",10,180,"091_Flugzeug_Segelflieger","match",91,"0",1,1
"584",2,300,"091_Flugzeug_Segelflieger","match",91,"0",1,1
"585",4,0,"091_Flugzeug_Segelflieger","mismatch",91,"0",1,1
"586",12,0,"091_Flugzeug_Segelflieger","mismatch",91,"0",1,1
"587",7,60,"091_Flugzeug_Segelflieger","mismatch",91,"0",1,1
"588",8,120,"091_Flugzeug_Segelflieger","mismatch",91,"0",1,1
"589",5,0,"094_Boot_Segelschiff","match",94,"0",1,1
"590",12,0,"094_Boot_Segelschiff","match",94,"0",1,1
"591",7,60,"094_Boot_Segelschiff","match",94,"0",1,1
"592",11,240,"094_Boot_Segelschiff","match",94,"0",1,1
"593",1,60,"094_Boot_Segelschiff","mismatch",94,"0",1,1
"594",4,60,"094_Boot_Segelschiff","mismatch",94,"0",1,1
"595",8,120,"094_Boot_Segelschiff","mismatch",94,"0",1,1
"596",10,120,"094_Boot_Segelschiff","mismatch",94,"0",1,1
"597",2,180,"094_Boot_Segelschiff","mismatch",94,"0",1,1
"598",3,240,"094_Boot_Segelschiff","mismatch",94,"0",1,1
"599",6,300,"094_Boot_Segelschiff","mismatch",94,"0",1,1
"600",9,300,"094_Boot_Segelschiff","mismatch",94,"0",1,1
"601",1,0,"095_Boot_Kreuzfahrtschiff","match",95,"0",1,1
"602",8,60,"095_Boot_Kreuzfahrtschiff","match",95,"0",1,1
"603",9,60,"095_Boot_Kreuzfahrtschiff","match",95,"0",1,1
"604",2,180,"095_Boot_Kreuzfahrtschiff","match",95,"0",1,1
"605",7,180,"095_Boot_Kreuzfahrtschiff","match",95,"0",1,1
"606",3,240,"095_Boot_Kreuzfahrtschiff","match",95,"0",1,1
"607",11,0,"095_Boot_Kreuzfahrtschiff","mismatch",95,"0",1,1
"608",4,60,"095_Boot_Kreuzfahrtschiff","mismatch",95,"0",1,1
"609",12,60,"095_Boot_Kreuzfahrtschiff","mismatch",95,"0",1,1
"610",5,180,"095_Boot_Kreuzfahrtschiff","mismatch",95,"0",1,0
"611",6,240,"095_Boot_Kreuzfahrtschiff","mismatch",95,"0",1,0
"612",10,240,"095_Boot_Kreuzfahrtschiff","mismatch",95,"0",1,1
"613",5,60,"096_Auto_Oldtimer","match",96,"0",1,1
"614",3,180,"096_Auto_Oldtimer","match",96,"0",1,1
"615",6,180,"096_Auto_Oldtimer","match",96,"0",1,0
"616",8,300,"096_Auto_Oldtimer","match",96,"0",1,1
"617",4,0,"096_Auto_Oldtimer","mismatch",96,"0",1,1
"618",7,0,"096_Auto_Oldtimer","mismatch",96,"0",1,1
"619",9,0,"096_Auto_Oldtimer","mismatch",96,"0",1,1
"620",12,0,"096_Auto_Oldtimer","mismatch",96,"0",1,1
"621",10,60,"096_Auto_Oldtimer","mismatch",96,"0",1,1
"622",1,120,"096_Auto_Oldtimer","mismatch",96,"0",1,1
"623",11,180,"096_Auto_Oldtimer","mismatch",96,"0",1,1
"624",2,300,"096_Auto_Oldtimer","mismatch",96,"0",1,1
"625",11,0,"098_Auto_Van","match",98,"0",1,1
"626",1,120,"098_Auto_Van","match",98,"0",1,1
"627",4,120,"098_Auto_Van","match",98,"0",1,1
"628",2,240,"098_Auto_Van","match",98,"0",1,1
"629",3,240,"098_Auto_Van","match",98,"0",1,1
"630",5,0,"098_Auto_Van","mismatch",98,"0",1,1
"631",6,0,"098_Auto_Van","mismatch",98,"0",1,1
"632",9,60,"098_Auto_Van","mismatch",98,"0",1,1
"633",8,180,"098_Auto_Van","mismatch",98,"0",1,1
"634",7,240,"098_Auto_Van","mismatch",98,"0",1,1
"635",10,240,"098_Auto_Van","mismatch",98,"0",1,1
"636",12,240,"098_Auto_Van","mismatch",98,"0",1,1
"637",1,0,"010_Blume_Gaenseblume","match",10,"1",1,1
"638",2,0,"010_Blume_Gaenseblume","match",10,"1",1,1
"639",4,60,"010_Blume_Gaenseblume","match",10,"1",1,1
"640",5,60,"010_Blume_Gaenseblume","match",10,"1",1,1
"641",6,60,"010_Blume_Gaenseblume","match",10,"1",1,1
"642",3,240,"010_Blume_Gaenseblume","match",10,"1",1,1
"643",10,300,"010_Blume_Gaenseblume","match",10,"1",1,1
"644",11,0,"010_Blume_Gaenseblume","mismatch",10,"1",1,1
"645",8,120,"010_Blume_Gaenseblume","mismatch",10,"1",1,1
"646",12,120,"010_Blume_Gaenseblume","mismatch",10,"1",1,1
"647",7,240,"010_Blume_Gaenseblume","mismatch",10,"1",1,1
"648",9,300,"010_Blume_Gaenseblume","mismatch",10,"1",1,1
"649",7,120,"012_Blume_Orchidee","match",12,"1",1,1
"650",8,120,"012_Blume_Orchidee","match",12,"1",1,1
"651",3,180,"012_Blume_Orchidee","match",12,"1",1,1
"652",6,180,"012_Blume_Orchidee","match",12,"1",1,1
"653",10,180,"012_Blume_Orchidee","match",12,"1",1,1
"654",9,0,"012_Blume_Orchidee","mismatch",12,"1",1,1
"655",2,120,"012_Blume_Orchidee","mismatch",12,"1",1,1
"656",12,120,"012_Blume_Orchidee","mismatch",12,"1",1,1
"657",4,180,"012_Blume_Orchidee","mismatch",12,"1",1,1
"658",5,180,"012_Blume_Orchidee","mismatch",12,"1",1,1
"659",11,240,"012_Blume_Orchidee","mismatch",12,"1",1,1
"660",1,300,"012_Blume_Orchidee","mismatch",12,"1",1,1
"661",12,120,"013_Blume_Rosen","match",13,"1",1,1
"662",5,180,"013_Blume_Rosen","match",13,"1",1,1
"663",6,180,"013_Blume_Rosen","match",13,"1",1,1
"664",3,300,"013_Blume_Rosen","match",13,"1",1,1
"665",4,300,"013_Blume_Rosen","match",13,"1",1,1
"666",7,300,"013_Blume_Rosen","match",13,"1",1,1
"667",9,300,"013_Blume_Rosen","match",13,"1",1,1
"668",11,300,"013_Blume_Rosen","match",13,"1",1,1
"669",1,60,"013_Blume_Rosen","mismatch",13,"1",1,1
"670",2,180,"013_Blume_Rosen","mismatch",13,"1",1,1
"671",8,180,"013_Blume_Rosen","mismatch",13,"1",1,1
"672",10,180,"013_Blume_Rosen","mismatch",13,"1",1,1
"673",1,0,"014_Blume_Sonnenblume","match",14,"1",1,1
"674",7,0,"014_Blume_Sonnenblume","match",14,"1",1,1
"675",12,60,"014_Blume_Sonnenblume","match",14,"1",1,1
"676",2,120,"014_Blume_Sonnenblume","match",14,"1",1,1
"677",9,120,"014_Blume_Sonnenblume","match",14,"1",1,1
"678",11,240,"014_Blume_Sonnenblume","match",14,"1",1,1
"679",6,0,"014_Blume_Sonnenblume","mismatch",14,"1",1,1
"680",8,0,"014_Blume_Sonnenblume","mismatch",14,"1",1,1
"681",3,240,"014_Blume_Sonnenblume","mismatch",14,"1",1,1
"682",4,300,"014_Blume_Sonnenblume","mismatch",14,"1",1,1
"683",5,300,"014_Blume_Sonnenblume","mismatch",14,"1",1,1
"684",10,300,"014_Blume_Sonnenblume","mismatch",14,"1",1,1
"685",2,0,"015_Blume_Tulpen","match",15,"1",1,1
"686",6,60,"015_Blume_Tulpen","match",15,"1",1,1
"687",11,60,"015_Blume_Tulpen","match",15,"1",1,1
"688",9,300,"015_Blume_Tulpen","match",15,"1",1,1
"689",12,300,"015_Blume_Tulpen","match",15,"1",1,1
"690",10,0,"015_Blume_Tulpen","mismatch",15,"1",1,0
"691",8,60,"015_Blume_Tulpen","mismatch",15,"1",1,1
"692",4,120,"015_Blume_Tulpen","mismatch",15,"1",1,1
"693",7,120,"015_Blume_Tulpen","mismatch",15,"1",1,1
"694",1,180,"015_Blume_Tulpen","mismatch",15,"1",1,1
"695",3,180,"015_Blume_Tulpen","mismatch",15,"1",1,1
"696",5,240,"015_Blume_Tulpen","mismatch",15,"1",1,1
"697",1,0,"016_Computer_Laptop","match",16,"1",1,1
"698",11,60,"016_Computer_Laptop","match",16,"1",1,1
"699",7,120,"016_Computer_Laptop","match",16,"1",1,0
"700",5,300,"016_Computer_Laptop","match",16,"1",1,1
"701",3,0,"016_Computer_Laptop","mismatch",16,"1",1,1
"702",6,60,"016_Computer_Laptop","mismatch",16,"1",1,1
"703",8,60,"016_Computer_Laptop","mismatch",16,"1",1,1
"704",12,60,"016_Computer_Laptop","mismatch",16,"1",1,1
"705",9,120,"016_Computer_Laptop","mismatch",16,"1",1,1
"706",2,240,"016_Computer_Laptop","mismatch",16,"1",1,1
"707",4,300,"016_Computer_Laptop","mismatch",16,"1",1,1
"708",10,300,"016_Computer_Laptop","mismatch",16,"1",1,1
"709",7,0,"018_Computer_Tablet","match",18,"1",1,1
"710",11,0,"018_Computer_Tablet","match",18,"1",1,1
"711",1,180,"018_Computer_Tablet","match",18,"1",1,1
"712",8,240,"018_Computer_Tablet","match",18,"1",1,0
"713",4,300,"018_Computer_Tablet","match",18,"1",1,1
"714",6,0,"018_Computer_Tablet","mismatch",18,"1",1,1
"715",9,120,"018_Computer_Tablet","mismatch",18,"1",1,1
"716",5,180,"018_Computer_Tablet","mismatch",18,"1",1,1
"717",12,180,"018_Computer_Tablet","mismatch",18,"1",1,1
"718",3,240,"018_Computer_Tablet","mismatch",18,"1",1,1
"719",2,300,"018_Computer_Tablet","mismatch",18,"1",1,1
"720",10,300,"018_Computer_Tablet","mismatch",18,"1",1,1
"721",6,0,"021_Gitarre_Akustikgitarre","match",21,"1",1,1
"722",1,120,"021_Gitarre_Akustikgitarre","match",21,"1",1,1
"723",4,120,"021_Gitarre_Akustikgitarre","match",21,"1",1,1
"724",10,120,"021_Gitarre_Akustikgitarre","match",21,"1",1,1
"725",8,180,"021_Gitarre_Akustikgitarre","match",21,"1",1,1
"726",7,240,"021_Gitarre_Akustikgitarre","match",21,"1",1,1
"727",2,60,"021_Gitarre_Akustikgitarre","mismatch",21,"1",1,1
"728",12,180,"021_Gitarre_Akustikgitarre","mismatch",21,"1",1,1
"729",3,240,"021_Gitarre_Akustikgitarre","mismatch",21,"1",1,1
"730",5,300,"021_Gitarre_Akustikgitarre","mismatch",21,"1",1,1
"731",9,300,"021_Gitarre_Akustikgitarre","mismatch",21,"1",1,1
"732",11,300,"021_Gitarre_Akustikgitarre","mismatch",21,"1",1,0
"733",4,0,"022_Gitarre_Elektrogitarre","match",22,"1",1,1
"734",9,0,"022_Gitarre_Elektrogitarre","match",22,"1",1,1
"735",3,60,"022_Gitarre_Elektrogitarre","match",22,"1",1,1
"736",2,180,"022_Gitarre_Elektrogitarre","match",22,"1",1,1
"737",5,180,"022_Gitarre_Elektrogitarre","match",22,"1",1,1
"738",8,180,"022_Gitarre_Elektrogitarre","match",22,"1",1,1
"739",12,0,"022_Gitarre_Elektrogitarre","mismatch",22,"1",1,1
"740",6,60,"022_Gitarre_Elektrogitarre","mismatch",22,"1",1,1
"741",1,120,"022_Gitarre_Elektrogitarre","mismatch",22,"1",1,1
"742",10,180,"022_Gitarre_Elektrogitarre","mismatch",22,"1",1,1
"743",11,180,"022_Gitarre_Elektrogitarre","mismatch",22,"1",1,1
"744",7,240,"022_Gitarre_Elektrogitarre","mismatch",22,"1",1,1
"745",12,60,"023_Glas_Sektglas","match",23,"1",1,1
"746",7,120,"023_Glas_Sektglas","match",23,"1",1,1
"747",9,240,"023_Glas_Sektglas","match",23,"1",1,1
"748",10,240,"023_Glas_Sektglas","match",23,"1",1,1
"749",1,300,"023_Glas_Sektglas","match",23,"1",1,1
"750",2,0,"023_Glas_Sektglas","mismatch",23,"1",1,1
"751",4,0,"023_Glas_Sektglas","mismatch",23,"1",1,1
"752",3,60,"023_Glas_Sektglas","mismatch",23,"1",1,1
"753",8,120,"023_Glas_Sektglas","mismatch",23,"1",1,1
"754",11,120,"023_Glas_Sektglas","mismatch",23,"1",1,1
"755",5,240,"023_Glas_Sektglas","mismatch",23,"1",1,1
"756",6,240,"023_Glas_Sektglas","mismatch",23,"1",1,1
"757",2,0,"024_Glas_Trinkglas","match",24,"1",1,1
"758",10,0,"024_Glas_Trinkglas","match",24,"1",1,1
"759",7,180,"024_Glas_Trinkglas","match",24,"1",1,1
"760",9,180,"024_Glas_Trinkglas","match",24,"1",1,1
"761",3,300,"024_Glas_Trinkglas","match",24,"1",1,1
"762",5,300,"024_Glas_Trinkglas","match",24,"1",1,1
"763",8,300,"024_Glas_Trinkglas","match",24,"1",1,1
"764",6,0,"024_Glas_Trinkglas","mismatch",24,"1",1,1
"765",1,60,"024_Glas_Trinkglas","mismatch",24,"1",1,1
"766",12,60,"024_Glas_Trinkglas","mismatch",24,"1",1,1
"767",11,120,"024_Glas_Trinkglas","mismatch",24,"1",1,0
"768",4,240,"024_Glas_Trinkglas","mismatch",24,"1",1,1
"769",4,0,"025_Glas_Weinglas","match",25,"1",1,1
"770",9,0,"025_Glas_Weinglas","match",25,"1",1,1
"771",12,60,"025_Glas_Weinglas","match",25,"1",1,1
"772",8,180,"025_Glas_Weinglas","match",25,"1",1,1
"773",11,180,"025_Glas_Weinglas","match",25,"1",1,1
"774",10,0,"025_Glas_Weinglas","mismatch",25,"1",1,1
"775",3,60,"025_Glas_Weinglas","mismatch",25,"1",1,0
"776",6,60,"025_Glas_Weinglas","mismatch",25,"1",1,1
"777",2,120,"025_Glas_Weinglas","mismatch",25,"1",1,1
"778",7,120,"025_Glas_Weinglas","mismatch",25,"1",1,1
"779",1,180,"025_Glas_Weinglas","mismatch",25,"1",1,1
"780",5,300,"025_Glas_Weinglas","mismatch",25,"1",1,1
"781",10,0,"026_Kamera_Digitalkamera","match",26,"1",1,1
"782",11,0,"026_Kamera_Digitalkamera","match",26,"1",1,1
"783",2,120,"026_Kamera_Digitalkamera","match",26,"1",1,1
"784",7,120,"026_Kamera_Digitalkamera","match",26,"1",1,1
"785",9,240,"026_Kamera_Digitalkamera","match",26,"1",1,1
"786",5,300,"026_Kamera_Digitalkamera","match",26,"1",1,1
"787",4,0,"026_Kamera_Digitalkamera","mismatch",26,"1",1,1
"788",12,0,"026_Kamera_Digitalkamera","mismatch",26,"1",1,1
"789",1,60,"026_Kamera_Digitalkamera","mismatch",26,"1",1,1
"790",3,60,"026_Kamera_Digitalkamera","mismatch",26,"1",1,1
"791",6,60,"026_Kamera_Digitalkamera","mismatch",26,"1",1,1
"792",8,60,"026_Kamera_Digitalkamera","mismatch",26,"1",1,1
"793",6,0,"027_Kamera_Spiegelreflexkamera","match",27,"1",1,1
"794",1,60,"027_Kamera_Spiegelreflexkamera","match",27,"1",1,1
"795",8,60,"027_Kamera_Spiegelreflexkamera","match",27,"1",1,1
"796",10,120,"027_Kamera_Spiegelreflexkamera","match",27,"1",1,1
"797",9,180,"027_Kamera_Spiegelreflexkamera","match",27,"1",1,1
"798",2,240,"027_Kamera_Spiegelreflexkamera","match",27,"1",1,1
"799",7,0,"027_Kamera_Spiegelreflexkamera","mismatch",27,"1",1,1
"800",4,60,"027_Kamera_Spiegelreflexkamera","mismatch",27,"1",1,1
"801",3,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,"1",1,1
"802",5,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,"1",1,1
"803",11,180,"027_Kamera_Spiegelreflexkamera","mismatch",27,"1",1,1
"804",12,240,"027_Kamera_Spiegelreflexkamera","mismatch",27,"1",1,1
"805",4,0,"028_Wasserkocher_retroWasserkocher","match",28,"1",1,1
"806",10,60,"028_Wasserkocher_retroWasserkocher","match",28,"1",1,0
"807",11,60,"028_Wasserkocher_retroWasserkocher","match",28,"1",1,1
"808",1,120,"028_Wasserkocher_retroWasserkocher","match",28,"1",1,1
"809",6,240,"028_Wasserkocher_retroWasserkocher","match",28,"1",1,1
"810",7,120,"028_Wasserkocher_retroWasserkocher","mismatch",28,"1",1,1
"811",3,180,"028_Wasserkocher_retroWasserkocher","mismatch",28,"1",1,1
"812",8,180,"028_Wasserkocher_retroWasserkocher","mismatch",28,"1",1,1
"813",9,180,"028_Wasserkocher_retroWasserkocher","mismatch",28,"1",1,1
"814",5,240,"028_Wasserkocher_retroWasserkocher","mismatch",28,"1",1,1
"815",2,300,"028_Wasserkocher_retroWasserkocher","mismatch",28,"1",1,1
"816",12,300,"028_Wasserkocher_retroWasserkocher","mismatch",28,"1",1,1
"817",5,0,"032_Kopfhoerer_Earbudohrhoerer","match",32,"1",1,1
"818",10,0,"032_Kopfhoerer_Earbudohrhoerer","match",32,"1",1,1
"819",7,120,"032_Kopfhoerer_Earbudohrhoerer","match",32,"1",1,0
"820",12,180,"032_Kopfhoerer_Earbudohrhoerer","match",32,"1",1,0
"821",3,240,"032_Kopfhoerer_Earbudohrhoerer","match",32,"1",1,1
"822",6,240,"032_Kopfhoerer_Earbudohrhoerer","match",32,"1",1,0
"823",11,240,"032_Kopfhoerer_Earbudohrhoerer","match",32,"1",1,1
"824",9,0,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,"1",1,1
"825",1,60,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,"1",1,1
"826",4,60,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,"1",1,1
"827",2,120,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,"1",1,1
"828",8,240,"032_Kopfhoerer_Earbudohrhoerer","mismatch",32,"1",1,1
"829",6,60,"033_Kopfhoerer_Muschelkopfhoerer","match",33,"1",1,1
"830",4,240,"033_Kopfhoerer_Muschelkopfhoerer","match",33,"1",1,1
"831",10,240,"033_Kopfhoerer_Muschelkopfhoerer","match",33,"1",1,1
